model_name,run,image_path,ground_truth,raw_answers,forced_repetitions,time_ms
gpt4o,run_0,EXP5-Results/100/100_image_1.png,4.0,8,0.0,6335.419654846191
gpt4o,run_0,EXP5-Results/100/100_image_2.png,4.0,9,0.0,5911.429166793823
gpt4o,run_0,EXP5-Results/100/100_image_3.png,6.0,9,0.0,5935.7750415802
gpt4o,run_0,EXP5-Results/100/100_image_4.png,7.0,6,0.0,6575.169324874878
gpt4o,run_0,EXP5-Results/100/100_image_5.png,8.0,8,0.0,5985.060930252075
gpt4o,run_0,EXP5-Results/100/100_image_6.png,4.0,5,0.0,5863.773584365845
gpt4o,run_0,EXP5-Results/100/100_image_7.png,8.0,8,0.0,6165.399789810181
gpt4o,run_0,EXP5-Results/100/100_image_8.png,10.0,6,0.0,5854.86102104187
gpt4o,run_0,EXP5-Results/100/100_image_9.png,6.0,2,0.0,6366.053342819214
gpt4o,run_0,EXP5-Results/100/100_image_10.png,3.0,8,0.0,6056.529521942139
gpt4o,run_0,EXP5-Results/100/100_image_11.png,2.0,10,0.0,6079.1051387786865
gpt4o,run_0,EXP5-Results/100/100_image_12.png,3.0,9,0.0,5842.832088470459
gpt4o,run_0,EXP5-Results/100/100_image_13.png,9.0,7,0.0,5933.008193969727
gpt4o,run_0,EXP5-Results/100/100_image_14.png,5.0,3,0.0,5988.927364349365
gpt4o,run_0,EXP5-Results/100/100_image_15.png,3.0,10,0.0,6039.311647415161
gpt4o,run_0,EXP5-Results/100/100_image_16.png,2.0,10,0.0,5943.3488845825195
gpt4o,run_0,EXP5-Results/100/100_image_17.png,10.0,6,0.0,5885.585069656372
gpt4o,run_0,EXP5-Results/100/100_image_18.png,9.0,5,0.0,5973.841667175293
gpt4o,run_0,EXP5-Results/100/100_image_19.png,2.0,9,0.0,6268.91303062439
gpt4o,run_0,EXP5-Results/100/100_image_20.png,2.0,5,0.0,6154.401063919067
gpt4o,run_0,EXP5-Results/100/100_image_21.png,2.0,4,0.0,5999.7239112854
gpt4o,run_0,EXP5-Results/100/100_image_22.png,10.0,7,0.0,5708.899259567261
gpt4o,run_0,EXP5-Results/100/100_image_23.png,5.0,7,0.0,5890.366792678833
gpt4o,run_0,EXP5-Results/100/100_image_24.png,3.0,6,0.0,6215.320587158203
gpt4o,run_0,EXP5-Results/100/100_image_25.png,2.0,5,0.0,5634.588956832886
gpt4o,run_0,EXP5-Results/100/100_image_26.png,2.0,3,0.0,5924.173355102539
gpt4o,run_0,EXP5-Results/100/100_image_27.png,2.0,8,0.0,5969.558477401733
gpt4o,run_0,EXP5-Results/100/100_image_28.png,10.0,4,0.0,5703.602313995361
gpt4o,run_0,EXP5-Results/100/100_image_29.png,9.0,5,0.0,6154.128313064575
gpt4o,run_0,EXP5-Results/100/100_image_30.png,6.0,9,0.0,5816.887378692627
gpt4o,run_0,EXP5-Results/100/100_image_31.png,8.0,8,0.0,6410.264492034912
gpt4o,run_0,EXP5-Results/100/100_image_32.png,6.0,10,0.0,6002.433061599731
gpt4o,run_0,EXP5-Results/100/100_image_33.png,8.0,10,0.0,5972.925662994385
gpt4o,run_0,EXP5-Results/100/100_image_34.png,5.0,9,0.0,5986.494779586792
gpt4o,run_0,EXP5-Results/100/100_image_35.png,5.0,7,0.0,5969.851970672607
gpt4o,run_0,EXP5-Results/100/100_image_36.png,4.0,8,0.0,6293.017387390137
gpt4o,run_0,EXP5-Results/100/100_image_37.png,2.0,8,0.0,6407.937526702881
gpt4o,run_0,EXP5-Results/100/100_image_38.png,4.0,4,0.0,5875.111818313599
gpt4o,run_0,EXP5-Results/100/100_image_39.png,5.0,4,0.0,10366.416215896606
gpt4o,run_0,EXP5-Results/100/100_image_40.png,4.0,3,0.0,8466.132402420044
gpt4o,run_0,EXP5-Results/100/100_image_41.png,3.0,7,0.0,5968.9695835113525
gpt4o,run_0,EXP5-Results/100/100_image_42.png,2.0,9,0.0,6635.306835174561
gpt4o,run_0,EXP5-Results/100/100_image_43.png,6.0,3,0.0,5646.013975143433
gpt4o,run_0,EXP5-Results/100/100_image_44.png,8.0,10,0.0,6955.711603164673
gpt4o,run_0,EXP5-Results/100/100_image_45.png,5.0,6,0.0,5657.128810882568
gpt4o,run_0,EXP5-Results/100/100_image_46.png,1.0,6,0.0,6212.944746017456
gpt4o,run_0,EXP5-Results/100/100_image_47.png,9.0,5,0.0,6148.385763168335
gpt4o,run_0,EXP5-Results/100/100_image_48.png,6.0,4,0.0,5836.636781692505
gpt4o,run_0,EXP5-Results/100/100_image_49.png,10.0,5,0.0,10487.6229763031
gpt4o,run_0,EXP5-Results/100/100_image_50.png,2.0,7,0.0,6671.556234359741
gpt4o,run_0,EXP5-Results/100/100_image_51.png,4.0,8,0.0,6992.889404296875
gpt4o,run_0,EXP5-Results/100/100_image_52.png,6.0,5,0.0,5978.405714035034
gpt4o,run_0,EXP5-Results/100/100_image_53.png,7.0,6,0.0,6113.822937011719
gpt4o,run_0,EXP5-Results/100/100_image_54.png,2.0,4,0.0,5892.134666442871
gpt4o,run_0,EXP5-Results/100/100_image_55.png,1.0,8,0.0,6004.660844802856
gpt4o,run_1,EXP5-Results/100/100_image_1.png,4.0,7,0.0,6086.317777633667
gpt4o,run_1,EXP5-Results/100/100_image_2.png,4.0,3,0.0,5895.026445388794
gpt4o,run_1,EXP5-Results/100/100_image_3.png,6.0,6,0.0,5856.932878494263
gpt4o,run_1,EXP5-Results/100/100_image_4.png,7.0,10,0.0,6125.893592834473
gpt4o,run_1,EXP5-Results/100/100_image_5.png,8.0,6,0.0,5928.151607513428
gpt4o,run_1,EXP5-Results/100/100_image_6.png,4.0,5,0.0,7279.309272766113
gpt4o,run_1,EXP5-Results/100/100_image_7.png,8.0,8,0.0,5998.8861083984375
gpt4o,run_1,EXP5-Results/100/100_image_8.png,10.0,9,0.0,6096.70615196228
gpt4o,run_1,EXP5-Results/100/100_image_9.png,6.0,5,0.0,5661.77225112915
gpt4o,run_1,EXP5-Results/100/100_image_10.png,3.0,8,0.0,6105.925559997559
gpt4o,run_1,EXP5-Results/100/100_image_11.png,2.0,10,0.0,5897.664308547974
gpt4o,run_1,EXP5-Results/100/100_image_12.png,3.0,5,0.0,6087.502241134644
gpt4o,run_1,EXP5-Results/100/100_image_13.png,9.0,9,0.0,5917.898178100586
gpt4o,run_1,EXP5-Results/100/100_image_14.png,5.0,5,0.0,6001.338243484497
gpt4o,run_1,EXP5-Results/100/100_image_15.png,3.0,6,0.0,5995.696783065796
gpt4o,run_1,EXP5-Results/100/100_image_16.png,2.0,4,0.0,7042.9792404174805
gpt4o,run_1,EXP5-Results/100/100_image_17.png,10.0,4,0.0,5861.07063293457
gpt4o,run_1,EXP5-Results/100/100_image_18.png,9.0,6,0.0,5955.771207809448
gpt4o,run_1,EXP5-Results/100/100_image_19.png,2.0,6,0.0,5978.846073150635
gpt4o,run_1,EXP5-Results/100/100_image_20.png,2.0,6,0.0,5979.472398757935
gpt4o,run_1,EXP5-Results/100/100_image_21.png,2.0,5,0.0,5912.580966949463
gpt4o,run_1,EXP5-Results/100/100_image_22.png,10.0,9,0.0,5957.939624786377
gpt4o,run_1,EXP5-Results/100/100_image_23.png,5.0,8,0.0,6010.306358337402
gpt4o,run_1,EXP5-Results/100/100_image_24.png,3.0,9,0.0,5978.577375411987
gpt4o,run_1,EXP5-Results/100/100_image_25.png,2.0,6,0.0,6008.299350738525
gpt4o,run_1,EXP5-Results/100/100_image_26.png,2.0,7,0.0,6012.139081954956
gpt4o,run_1,EXP5-Results/100/100_image_27.png,2.0,6,0.0,5994.089841842651
gpt4o,run_1,EXP5-Results/100/100_image_28.png,10.0,7,0.0,5605.760812759399
gpt4o,run_1,EXP5-Results/100/100_image_29.png,9.0,5,0.0,6727.729797363281
gpt4o,run_1,EXP5-Results/100/100_image_30.png,6.0,3,0.0,5821.913957595825
gpt4o,run_1,EXP5-Results/100/100_image_31.png,8.0,10,0.0,6012.626647949219
gpt4o,run_1,EXP5-Results/100/100_image_32.png,6.0,5,0.0,5677.409887313843
gpt4o,run_1,EXP5-Results/100/100_image_33.png,8.0,3,0.0,5974.117279052734
gpt4o,run_1,EXP5-Results/100/100_image_34.png,5.0,8,0.0,6026.467323303223
gpt4o,run_1,EXP5-Results/100/100_image_35.png,5.0,8,0.0,5671.722412109375
gpt4o,run_1,EXP5-Results/100/100_image_36.png,4.0,3,0.0,6255.524396896362
gpt4o,run_1,EXP5-Results/100/100_image_37.png,2.0,10,0.0,5976.763010025024
gpt4o,run_1,EXP5-Results/100/100_image_38.png,4.0,4,0.0,5968.417167663574
gpt4o,run_1,EXP5-Results/100/100_image_39.png,5.0,4,0.0,6155.604839324951
gpt4o,run_1,EXP5-Results/100/100_image_40.png,4.0,4,0.0,5939.1188621521
gpt4o,run_1,EXP5-Results/100/100_image_41.png,3.0,9,0.0,6623.422861099243
gpt4o,run_1,EXP5-Results/100/100_image_42.png,2.0,6,0.0,11731.613874435425
gpt4o,run_1,EXP5-Results/100/100_image_43.png,6.0,5,0.0,5685.778617858887
gpt4o,run_1,EXP5-Results/100/100_image_44.png,8.0,10,0.0,5950.740098953247
gpt4o,run_1,EXP5-Results/100/100_image_45.png,5.0,5,0.0,5919.546127319336
gpt4o,run_1,EXP5-Results/100/100_image_46.png,1.0,5,0.0,8771.758317947388
gpt4o,run_1,EXP5-Results/100/100_image_47.png,9.0,5,0.0,5680.142879486084
gpt4o,run_1,EXP5-Results/100/100_image_48.png,6.0,5,0.0,15938.171863555908
gpt4o,run_1,EXP5-Results/100/100_image_49.png,10.0,5,0.0,6143.407344818115
gpt4o,run_1,EXP5-Results/100/100_image_50.png,2.0,10,0.0,5696.179151535034
gpt4o,run_1,EXP5-Results/100/100_image_51.png,4.0,5,0.0,6504.84824180603
gpt4o,run_1,EXP5-Results/100/100_image_52.png,6.0,7,0.0,6377.990007400513
gpt4o,run_1,EXP5-Results/100/100_image_53.png,7.0,5,0.0,7330.530405044556
gpt4o,run_1,EXP5-Results/100/100_image_54.png,2.0,7,0.0,5906.899690628052
gpt4o,run_1,EXP5-Results/100/100_image_55.png,1.0,5,0.0,5774.121284484863
gpt4o,run_2,EXP5-Results/100/100_image_1.png,4.0,7,0.0,6139.135360717773
gpt4o,run_2,EXP5-Results/100/100_image_2.png,4.0,5,0.0,14488.731861114502
gpt4o,run_2,EXP5-Results/100/100_image_3.png,6.0,7,0.0,5751.320362091064
gpt4o,run_2,EXP5-Results/100/100_image_4.png,7.0,10,0.0,6440.864324569702
gpt4o,run_2,EXP5-Results/100/100_image_5.png,8.0,4,0.0,5973.654508590698
gpt4o,run_2,EXP5-Results/100/100_image_6.png,4.0,4,0.0,5856.943130493164
gpt4o,run_2,EXP5-Results/100/100_image_7.png,8.0,7,0.0,6902.283430099487
gpt4o,run_2,EXP5-Results/100/100_image_8.png,10.0,6,0.0,5671.051740646362
gpt4o,run_2,EXP5-Results/100/100_image_9.png,6.0,5,0.0,5932.651996612549
